Asin,UserName,Rating,Subject,ReviewDate,Review,feedback
B008IFXQFU,Sivakumar,5,Good,Reviewed in India on 30 June 2019,Good,1
B008IFXQFU,Reshmi Bagchi,4,Works Fine!!,Reviewed in India on 27 November 2018,Now my Desktop is wifi enabled!!! Good product!!,1
B008IFXQFU,Yankee,5,This bad boy is plug and play,Reviewed in India on 3 April 2017,"This bad boy is plug and play , works very well in terms of monitoring, packet injections and all .",1
B008IFXQFU,Greenol,4,Four Stars,Reviewed in India on 24 April 2017,Good piece of equipment.  No problem so far. Working well. I think TP link give 3 Years warranty,1
B008IFXQFU,Arshad,4,Very Good,Reviewed in India on 3 November 2017,"Very Good considering the speed, size, compatibility, and durability as well.",1
B008IFXQFU,19902,3,Wait till price drops till 400,Reviewed in India on 26 April 2019,Sometimes it doesn't workBut worth the price instead of buying cheap China productsGot at 400,2
B008IFXQFU,Vikas,5,Excellent wifi receiver and Hotspot,Reviewed in India on 30 August 2016,Excellent product. It is a good WiFi receiver and a hotspot. Hence it acts as a range extender also. Go for it... Great choice.,1
B008IFXQFU,Shakti,4,Good product,Reviewed in India on 5 December 2016,Working as expected. Range is not as great as expected.  But still its okay for my 2bhk house of 1200 sq feet.,1
B008IFXQFU,Raunak,5,Best Product!!,Reviewed in India on 5 August 2020,Awesome product at such a good price!!,1
B008IFXQFU,Suhas M.,5,Quality product,Reviewed in India on 22 June 2020,Super easy to install. Best product. Go for it.,1
B008IFXQFU,Sanath Kumar,3,delicate quality,Reviewed in India on 22 August 2018,Luckily it's working... not worth for money .. it's cap came out in first usage... it is doing it's work don't know how many days .... delicate quality,2
B008IFXQFU,buvanagiri shiva kumar,4,Good delivery from Amazon,Reviewed in India on 7 October 2019,Wonderful product,1
B008IFXQFU,Amazon Customer,5,Very good,Reviewed in India on 30 June 2020,Very good,1
B008IFXQFU,Ajay Yadav,2,Intermittant connection Lost,Reviewed in India on 11 May 2017,"I have bought this product in Dec'16. For the last 2 months, i am facing intermittant connection lost issues. I have to remove and plug it again, but it is temporary method, again the connection goes away within 1 or 2 minutes.",0
B008IFXQFU,Mahendra Singh,4,Quality,Reviewed in India on 21 August 2019,Quality is good.,1
B008IFXQFU,Dasaradha Ramaiah,3,Not able to connect router of speed 100 mbps,Reviewed in India on 9 April 2020,Its good for lower speed but not for high speed routers and it stopped working after 2 months,2
B008IFXQFU,sreeni,5,fantastic expeience,Reviewed in India on 18 July 2020,sooper fast,1
B008IFXQFU,Abhishek Singh Chouhan,4,Nice Product,Reviewed in India on 1 August 2016,It's a good product it's antenna make the connection more stronger for better internet access even at low range you get good internet,1
B008IFXQFU,Subha Bhattacharjee,5,Very good product,Reviewed in India on 17 September 2019,It is a very good product. very easy to use and install.,1
B008IFXQFU,Santosh Kumar,5,Good product,Reviewed in India on 26 June 2019,Works fine without any lag whatsoever,1
B008IFXQFU,Hashim h.,5,Good price..,Reviewed in India on 18 August 2020,Good.. great.. best.,1
B008IFXQFU,shereef,5,Satisfied,Reviewed in India on 28 August 2020,Good. No complaints.,1
B008IFXQFU,naveen jangra,4,Go buy it.,Reviewed in India on 19 April 2018,It's a nice product. Installation is easy.Works fine without any problem. But there is a glitch or we can say a delayed response while surfing the internet sometime. It happened 3 or 4 time. Otherwise i think it good.,1
B008IFXQFU,Nagnath Shinde,4,Good Quality,Reviewed in India on 29 July 2020,WiFi signal and strength very good 👍,1
B008IFXQFU,Alok,5,Five Stars,Reviewed in India on 27 July 2017,very good product. user interface is very good and given instruction is user friendly.,1
B008IFXQFU,Ankit Shah,5,Simple and easy,Reviewed in India on 7 March 2018,Superb. Easy... Immediate... Took me just 5 mins to start the wifi.,1
B008IFXQFU,Radhakrishna shinde,5,📶 very good,Reviewed in India on 25 October 2017,You can connect mobile hotspot  and router but only upto 5 to 7 mt recommended for pc,1
B008IFXQFU,Naibin paul,5,Good,Reviewed in India on 3 March 2020,Good,1
B008IFXQFU,Patrick,5,Good stuff,Reviewed in India on 30 October 2018,"Works fine, easy setup. Very small and hence non intrusive.",1
B008IFXQFU,Anurag Chourasia,1,Its not atheros ar9271,Reviewed in India on 20 July 2020,DON'T BUY THIS IF YOU ARE LOOKING IT FOR V1 CAUSE THIS ONE IS NOT AND THIS ADAPTER COULDN'T DETECT MY HOME WIFI.,0
B008IFXQFU,raviteja,5,good product..!!!,Reviewed in India on 19 October 2019,good product..!!!,1
B008IFXQFU,md mubasheer,5,My review,Reviewed in India on 19 March 2016,"Good packaging by Amazon liked it. This product is exactly same as displayed in picture. In the box manual,installation cd and tp-link wireless n nano usb. Performance is great and the main thing is it comes with 3 years warranty. The bang for the buck. I recommend this for those are in need. The delivery was on the time.",1
B008IFXQFU,Raghav K.,4,Good product and is easy to use.,Reviewed in India on 21 August 2020,Very useful product and works the best for wireless pc and also to speed up wireless connections.,1
B008IFXQFU,Amazon Customer,4,Good product and reasonable price,Reviewed in India on 7 March 2020,"So far I have not face any difficulty with the product, I have been using for the last few months",1
B008IFXQFU,ABHILASH C,5,Use,Reviewed in India on 6 November 2019,Usefull,1
B008IFXQFU,Jayendra Patel,5,Happy to buy,Reviewed in India on 17 June 2019,Mind blowing product.,1
B008IFXQFU,Mohmadakramkhan,4,Very useful,Reviewed in India on 12 August 2020,Easy to use very useful product,1
B008IFXQFU,Satya Dornala,5,Good one,Reviewed in India on 21 July 2020,I used this for my desktop CPUIt is very good and worthy of price,1
B008IFXQFU,Prasanna nagbhide,5,Excellent,Reviewed in India on 19 June 2019,It is really fast and before this I was using mobiles USB tethering mode and the speed was slow.,1
B008IFXQFU,DRS,5,Very reliable. Has never failed to connect and setup was very easy.,Reviewed in India on 30 January 2018,Very reliable. Has never failed to connect and setup was very easy.,1
B008IFXQFU,Amazon Customer,2,guys its does not work in linux this is 80211 ...,Reviewed in India on 30 November 2017,guys its does not work in linux this is 80211 NIC dongle... its compatible for only windows os ... so dont buy if you are using linux osonly autheus 802.11 WLAN dongle work on linux...,0
B008IFXQFU,BRIJENDRA SAXENA,5,very small in size,Reviewed in India on 25 August 2019,good product,1
B008IFXQFU,Guddu,4,Small but does the work,Reviewed in India on 15 June 2018,Nice to link adaptor supports only 2.4 GHz wireless.,1
B008IFXQFU,Sanjay Patel,5,Honest review,Reviewed in India on 20 June 2019,Easy to installVery good WiFi signal.,1
B008IFXQFU,arvind,3,Good product,Reviewed in India on 30 May 2019,Good product,2
B008IFXQFU,vinil Nakka,5,Value for money :),Reviewed in India on 9 October 2019,Value for money :),1
B008IFXQFU,Sarat U,5,Five Stars,Reviewed in India on 5 April 2018,"Used on my desktop, received the signal sitting at the corner",1
B008IFXQFU,pan patel,4,so tiny but in 2 pieces,Reviewed in India on 18 October 2017,Its tiny  (not micro) so far good but its is in 2 pieces the usb wifi n cap... cap may lost easily. Thats a little -ve side. Rest okay.,1
B008IFXQFU,Aniq Ayub Khan,5,Amaze,Reviewed in India on 3 February 2020,Works B E A utifully,1
B008IFXQFU,Sunny Prajapati,5,Great,Reviewed in India on 26 November 2019,Great product.,1
B008IFXQFU,AJAYVIR SINGH,5,Excellent,Reviewed in India on 2 May 2019,Excellent product & it's performance,1
B008IFXQFU,rvj,5,Its very compact in design and form factor. I ...,Reviewed in India on 3 February 2016,Its very compact in design and form factor. I use it on a Macbook pro with El Capitan. Please get the driver software from here[..]Driver  and then it will work on apple computers on latest OS.,1
B008IFXQFU,Bhushan,4,Overall good,Reviewed in India on 18 October 2019,"When computer is restarted, it connects automatically.Average wifi range.Overall a good product if provided under 400.",1
B008IFXQFU,Saurav Jaiswal,5,Wifi,Reviewed in India on 21 November 2019,Behtareeen signal strength,1
B008IFXQFU,Tech Phreakk,5,Old CPU is WiFi enabled now,Reviewed in India on 2 May 2018,Works as expected. My expectation was to make my Old CPU start responding to a WiFi connection without having the need to add an additional costly hardware.,1
B008IFXQFU,Amazon Customer,4,Works as expected,Reviewed in India on 13 January 2020,Takes time to install the first time but post that it works as expected.,1
B008IFXQFU,harshit akhauri,5,Fully satisfied,Reviewed in India on 3 July 2020,Best product in this price range,1
B008IFXQFU,Jibu,5,Five Stars,Reviewed in India on 22 October 2018,Very good quality.compact and sturdy.,1
B008IFXQFU,Uma,5,Small and efficient,Reviewed in India on 31 October 2018,It's small and convenient. Works like a charm.,1
B008IFXQFU,rajesh,1,Worth less,Reviewed in India on 5 July 2020,It's not working,0
B008IFXQFU,Mariapaul,5,tiny and effective,Reviewed in India on 29 November 2018,Very small and effective coverage,1
B008IFXQFU,Sachinramane,4,Nice product,Reviewed in India on 7 November 2019,Working ok. Good,1
B008IFXQFU,sushen padule,1,Not at all good for gaming.,Reviewed in India on 29 May 2019,Always lag spikes. I connected my wifi via lan wire and then no lags. Adapter Not good for gaming.,0
B008IFXQFU,Milind Dudhe,4,Tplink review,Reviewed in India on 29 July 2020,"Good product , no connectivity issues worth to purchase",1
B008IFXQFU,Ashish R Kavaiya,5,Good,Reviewed in India on 13 August 2020,Good,1
B008IFXQFU,Gitscool,4,Good product,Reviewed in India on 21 September 2016,Good product but router has to be kept within 1.5m range to keep full signal... So range is on shorter side... But still works good without disconnection up till now...,1
B008IFXQFU,Sandeep,5,GOOD FINISHING AND QUALITY,Reviewed in India on 11 October 2016,Very very good finishing.Nice product value for money.Warranty for 3years.easy installation.Diver CD with package.,1
B008IFXQFU,Amazon Customer,4,just plug and play,Reviewed in India on 13 March 2020,"good with any kind of computer, it doesnt give extra boost but it just connects to available signal. speed is also good.",1
B008IFXQFU,Prosen,4,Suggest to Buy it,Reviewed in India on 21 November 2019,I have purchsed this item 3 times so far. One for my own and two for my office staff. It is very very good one.,1
B008IFXQFU,mayur patel,5,good,Reviewed in India on 26 August 2017,bit costly then other but does it works superb.build quality is good. rage is also great.,1
B008IFXQFU,Amazon Customer,5,Good to go,Reviewed in India on 7 August 2020,Nice one better than laptop inbuilt wifi receiver got good speed,1
B008IFXQFU,Sandeep,4,K,Reviewed in India on 21 August 2019,Good,1
B008IFXQFU,RONNIE,1,Wireless USB adapter,Reviewed in India on 14 August 2020,It doesn't catch proper signal,0
B008IFXQFU,Pratheep Kumar i,2,Worked only 2 months,Reviewed in India on 6 October 2019,Worked only 2 months,0
B008IFXQFU,Abhijit Modak,5,Good,Reviewed in India on 8 November 2019,Good,1
B008IFXQFU,Ssmd,3,Three Stars,Reviewed in India on 15 February 2018,"It it good, but signals clash with wireless mouse and keyboard signals.",2
B008IFXQFU,M M Krishna,5,Strongly Recommend,Reviewed in India on 1 September 2015,Did not require driver for Windows 8.1 and 10.  Strong signal reception at distance of 8 feet that I use.  I made my desktop wireless receptive.,1
B008IFXQFU,santanu mukherjee,5,good device,Reviewed in India on 17 February 2019,good one to catch wifi,1
B008IFXQFU,Nishan Singh,5,Easy to install,Reviewed in India on 4 September 2020,Great product,1
B008IFXQFU,Mms,4,Feels product is very costly. But does not connect ...,Reviewed in India on 2 February 2017,Feels product is very costly. But does not connect quickly. Need to select repair connection every time then only it gets connected.,1
B008IFXQFU,gl,5,nice,Reviewed in India on 1 April 2019,very useful for system user,1
B008IFXQFU,Sai A.,5,Best for the price range,Reviewed in India on 21 April 2019,Good to use. Plug n play device. Out of the box Linux support. Still no issue. Will update  this review after extensive use.,1
B008IFXQFU,Prashant Paltil,5,Tine,Reviewed in India on 22 November 2018,Tiny and smart and fast. Only issue is drivers needs to be installed from web. They give CD but who will have readers these days.,1
B008IFXQFU,shubham,4,Decent purchase,Reviewed in India on 29 February 2020,It's good and easy to use.. but use in usb 2.0 .,1
B008IFXQFU,SUYAM KALE,5,Bang for the Buck,Reviewed in India on 16 December 2018,Excellent product. Easy to install. Just plug in and install the disc and you're done. Very fast and convenient.,1
B008IFXQFU,Amazon Customer,5,Nice product,Reviewed in India on 11 October 2019,"Nice product, its work desktop like laptop .. share wifi or connect to wifi both are working fine. Love this product",1
B008IFXQFU,ABHIJIT,5,Good One,Reviewed in India on 17 October 2017,Very good Product. Slightly flacutate ... In case of higher speed of connectivity.,1
B008IFXQFU,Prashanth Kumar M,1,Received damaged Item!,Reviewed in India on 25 August 2020,Received damaged item. Returned it and waiting for refund!,0
B008IFXQFU,Sahil Sagar,5,Does what it says,Reviewed in India on 26 May 2020,"Easy to use, does what it says. Plug and play for windows 10.",1
B008IFXQFU,Rama kant pandey,4,Good,Reviewed in India on 10 October 2019,Good,1
B008IFXQFU,Jagan,5,No doubt..high gain reaches max speed,Reviewed in India on 18 October 2015,"Awesome product... I bought 4months before... From today, no lag and not getting slow..its giving 2mpbs downloading speed in 3g network...Simple and speedy",1
B008IFXQFU,Amazon Customer,5,Very good product,Reviewed in India on 30 October 2019,"Amazing product, no disconnections faced. Signal trength is excellent.",1
B008IFXQFU,Dharmesh,5,Good product,Reviewed in India on 28 July 2017,"Using it for one week, it works flawlessly in windows 10. Just plug and play, no need to install the driver. Good product",1
B008IFXQFU,Ravi Shankar,5,Easy setup & installation,Reviewed in India on 9 September 2019,"Easy to setup, if you don't have CD drive you can download the driver from internet",1
B008IFXQFU,Chethan V,1,"Not working for my desktop, does not recognise my broadband wifi",Reviewed in India on 30 October 2019,"Very bad, its not recognizing my home broadband wifi. Waste of money.",0
B008IFXQFU,Shyam Kumar,5,Recommended,Reviewed in India on 5 April 2017,The range is good more than I expected. The connection is stable. Easy to install and configure.,1
B008IFXQFU,Bounty,1,Not up to the mark,Reviewed in India on 10 November 2018,"Doesn't work as expected even without the booster/expander the network strength is the same, most of the times the network drops..",0
B008IFXQFU,Sid,2,Does not work with range extenders.,Reviewed in India on 13 November 2015,Does not work with wifi range extenders. I have a TP-LINK WA730RE and it shows the network at full strength but does not connect to it.,0
B008IFXQFU,Amazon Customer,4,Good,Reviewed in India on 21 January 2019,Product is good. And works . Istallation is to be done,1
B008IFXQFU,kiran,3,Three Stars,Reviewed in India on 12 November 2017,Poor signals even the router is just 2meters away and the speed is not good,2
B008IFXQFU,jithendra,5,Must buy,Reviewed in India on 19 August 2020,Wifi signal not nice low cost,1
B008IFXQFU,Balu.,2,Nice,Reviewed in India on 22 October 2019,Nice,0
B008IFXQFU,DEEPANKUR,5,Good product,Reviewed in India on 27 July 2020,Good product at the price point.best suited for office and home usage. wifi signal reception is best.,1
B008IFXQFU,Yuvaraj Gunasekaran,5,Good product,Reviewed in India on 10 July 2018,This product is good. there is no connectivity issues happy with the product.,1
B008IFXQFU,Manish gupta,5,Value for money,Reviewed in India on 4 August 2020,Value for money & dongle is very good to use. Sleek in size.,1
B008IFXQFU,JD,1,Never buy it in flash sale,Reviewed in India on 4 August 2018,I bought it in flash sale. Don't know how automatically this one gets disconnected. Takes a minute or so or u can manually reconnect it. It's very frustrating,0
B008IFXQFU,CHANCHAL SHARMA,5,Tplink good product,Reviewed in India on 30 September 2018,This wifi adapter superb but this adapter only use Windows XP 7 8 @ 10 because this product not support in Kali Linux with monitor mode,1
B008IFXQFU,D.SHIVA CHARAN,5,Great product for your pc,Reviewed in India on 22 February 2019,Nice adapter for your pc. If you can't connect your lan cable to the computer go for it. Speed is good. Easy to install. Does the job well.,1
B008IFXQFU,B Lalitha Rao,5,Masterpiece,Reviewed in India on 1 December 2016,Very good and very useful. Go for it if you do not have a wireless laptop or your wireless is non funcitonal.,1
B008IFXQFU,ezio16,4,An affordable product with top brand,Reviewed in India on 24 August 2019,I hot it for my pc as to reduce one lan cable and it's serving that purpose nicely. Good enough range and no signal drops.,1
B008IFXQFU,Karnesh Meshram,5,Excellent range,Reviewed in India on 20 March 2017,"Very nice product.. Excellent range ( it's more than laptop and phone), getting full signal through 2 walls, Good design . And works on win 8 too",1
B008IFXQFU,I S,5,Very Good,Reviewed in India on 3 August 2020,Nice product,1
B008IFXQFU,Saurabh Singh,5,Loved it.,Reviewed in India on 22 June 2019,"a fab product, just plug & play.",1
B008IFXQFU,Amazon Customer,4,Worth the cost!,Reviewed in India on 2 June 2019,Decent wifi signal quality. Easy install and use. Worth the price. But one disadvantage is the cap couldn't be fitted with dongle while using.,1
B008IFXQFU,Sachin Nayak,5,Superb,Reviewed in India on 8 January 2019,Just buy it.. It would last forever!!,1
B008IFXQFU,Abhishek kumar,5,Simple and small and best in class,Reviewed in India on 6 November 2019,Just it is simple like pen drive.  Just you have to plug and install software in your PC from given CD and you are set to use Wi-Fi in your old PC,1
B008IFXQFU,Ganesh,5,Helpful.easy to use...ossum,Reviewed in India on 5 July 2020,It's a product which we can connect WiFi networks to pc wirelessly...very...easy..to use.ossum product,1
B008IFXQFU,Kuldeep ,5,Value for money,Reviewed in India on 9 September 2019,Grea product,1
B008IFXQFU,IC,1,Keeps dropping the internet connection when on wifi.,Reviewed in India on 13 February 2020,It did not serve the purpose. I couldn't even use it for single day.,0
B008IFXQFU,Hardikkumar Amarseda,5,Never had any problem. Using since ages.,Reviewed in India on 15 November 2019,My laptop became hopeless for so long time. Thankfully I bought this thing which works like a charm from ages.,1
B008IFXQFU,Amazon Customer,1,Waste of money,Reviewed in India on 9 September 2020,Useless product. Does not work at all. Company knows about it hence its nob returnable,0
B008IFXQFU,Charan Gaddam,5,Good for computer,Reviewed in India on 24 July 2019,Easy to use....,1
B008IFXQFU,Manish Kumawat,5,Just works,Reviewed in India on 26 September 2016,"Pros:Just works, plug it in and forget using with Win 10Range is decentEasy to setupConsNothing to mention",1
B008IFXQFU,shiv,1,Defected,Reviewed in India on 1 September 2020,Stopped working after 25 days of purchase,0
B008IFXQFU,ONKAR SURESH KUMAR,4,Nice product,Reviewed in India on 9 July 2019,Compact in size .. good working range.,1
B008IFXQFU,Sabysachi ,1,Warrenty not valid for online purchase.,Reviewed in India on 29 September 2019,"I am writing this after use of one year, it is not working now, warrenty not valid for online, go for offline.",0
B008IFXQFU,P PREM KUMAR,4,USEFUL PRODUCT,Reviewed in India on 20 August 2018,I  found  this  product  useful  and  easy  to  install.  Working  satisfactorily,1
B008IFXQFU,Chaitanya Reddy Lakku,1,worked fine for 20 days but stopped working after 20 days,Reviewed in India on 6 May 2017,waste of money don't waste your money spending on this product bought it on seeing rating for the product let me know if any one knows how to claim warrenty for this product as mentioned at the time of purchase.,0
B008IFXQFU,Rajesh B,5,Good,Reviewed in India on 24 May 2019,Wonderful product,1
B008IFXQFU,sasidhar babu borra,5,Good product,Reviewed in India on 18 October 2019,Good product,1
B008IFXQFU,Surendra,2,👎👎👎👎,Reviewed in India on 30 January 2020,"Getting system error, when I'm using this WiFi card. Not satisfied. design is superb, and easy to use... If it is properly supported.",0
B008IFXQFU,Dr. Bhavesh M. Talsaniya MD,5,Excellent,Reviewed in India on 19 August 2019,Working perfectly what it meant for.,1
B008IFXQFU,vaghela himanshu,5,Nice one,Reviewed in India on 31 May 2019,Instant connect in just 1 second,1
B008IFXQFU,Sajal,4,Monitor mode,Reviewed in India on 17 July 2020,Don't go for it if you want to use for kali Linux because in box it will be writeen v3 but adapter will be v2,1
B008IFXQFU,Hiren S,4,Good product,Reviewed in India on 27 May 2019,Good product,1
B008IFXQFU,CRIS,5,Five Stars,Reviewed in India on 20 March 2017,It runs peacefully with google chrome cast.....Doesnt Heat up its on all day no lagging or disconnection....,1
B008IFXQFU,Arun Thankappan,5,Recommending,Reviewed in India on 13 March 2017,Very easy installation and super value for money. Absolute gem.,1
B008IFXQFU,Nishit Meena ,1,Don't purchase,Reviewed in India on 1 February 2020,"Worst product ,it's showing 1.1 Mbps speed however my mobile is showing 35Mbps.It is not showing Wi-Fi router also.",0
B008IFXQFU,Sriku,5,Good product,Reviewed in India on 21 May 2019,Good signal,1
B008IFXQFU,AVi Bhuva,1,Fake Item,Reviewed in India on 14 October 2019,"Totally Fake Item, Connection every time lost, i have 20 Mbps speed Internet and this item give 125 Kbps Speed....",0
B008IFXQFU,SK Panda,1,Waste of money,Reviewed in India on 6 October 2019,Bekar,0
B008IFXQFU,PRASHANT NANDAN,5,awesome product,Reviewed in India on 29 August 2017,i have been using it for abt  months and its working fine for me..its range is also very good..and its connects instantly. ..very much recommend producy..,1
B008IFXQFU,vipin patel,1,Wastes of money,Reviewed in India on 27 November 2019,dont buy...,0
B008IFXQFU,Nanjappa Madappa,1,Not good.,Reviewed in India on 7 May 2017,Product stopped working after few months. Will try for a replacement. Worked well initially. Not happy. Hope it's replaced. Be careful.,0
B008IFXQFU,Mithrabhanu. N.A,5,Good item,Reviewed in India on 13 August 2019,Easy to install and working fine.,1
B008IFXQFU,Hemant Barapatre,5,Awesome!,Reviewed in India on 10 January 2019,Good range and good speed,1
B008IFXQFU,Bantam,2,Does not work on raspberry pi Beware if you are ...,Reviewed in India on 15 June 2016,Does not work on raspberry piBeware if you are buying it for raspberry pi. there are different versions and the version i got (v2) didn't work.,0
B008IFXQFU,KNReddy,5,Good,Reviewed in India on 5 October 2018,Working  from last 2 years sparingly,1
B008IFXQFU,Anil Rohra,5,go for it,Reviewed in India on 17 September 2019,better than expected,1
B008IFXQFU,tushar Kumar sarkar,5,Superb,Reviewed in India on 19 June 2020,Connectivity quality very good.,1
B008IFXQFU,JP,5,Awesome Product,Reviewed in India on 26 January 2020,Wow... what a product in the economy range...,1
B008IFXQFU,Sai Rajputh,5,Awesome product,Reviewed in India on 11 November 2018,Awesome product. Works great with desktop. Installation took 5 min.,1
B008IFXQFU,bavanishankar,5,Good product,Reviewed in India on 27 December 2019,Good connectivity with great speed,1
B008IFXQFU,ARUN ROY,5,Five Stars,Reviewed in India on 8 May 2018,Good product. Able to connect my desktop very easily.,1
B008IFXQFU,arjun sreekumar,5,Best product at this price range.  👌,Reviewed in India on 29 March 2018,The product quality is really good considering the price. It comes with a nice packaging and 3 years warranty. No need for additional software is a great relief as the previous device i used needed additional drivers to be installed.,1
B008IFXQFU,9167....03,4,Good,Reviewed in India on 24 June 2019,Good,1
B008IFXQFU,Dinesh,5,Working fine and easy to install drivers,Reviewed in India on 4 July 2020,Working fine and easy to install drivers,1
B008IFXQFU,Harpreet Singh,5,Good,Reviewed in India on 25 February 2019,Only single band..... little dissatisfaction....,1
B008IFXQFU,Akhil Krishnan,5,Perfect Product,Reviewed in India on 9 February 2016,Working perfectly as described. Have good transmission power and captures almost all APs with a direct sight of up to 100 metres. Easily detachable and adjustable antenna. Also supports injection and monitoring modes. Cracks WPS connections instantly. Love this product.,1
B008IFXQFU,Kk,3,Hardware quality not so good...,Reviewed in India on 3 October 2019,Not good quality hardware... easily broken cover while plug off from laptop...,2
B008IFXQFU,Amazon Customer,5,good,Reviewed in India on 1 June 2020,good,1
B008IFXQFU,Prakhar Mathur,5,Durable and Reliable,Reviewed in India on 21 December 2019,Very good and durable product. Not like the other brands out there which last for a month max. Also I get very good wifi signals.,1
B008IFXQFU,Devendiran,5,Works fine in PC,Reviewed in India on 22 March 2017,Works fine in PC. Receives wifi signal and be able to browse. Packing was good. An Installation CD & Manual has been provided. It comes with 3 Years warranty.,1
B008IFXQFU,narendhar,2,Not satisfied,Reviewed in India on 21 August 2019,Most frequently disconnects ...easy to install,0
B008IFXQFU,Guru Krupa N,5,Best choice,Reviewed in India on 21 July 2019,Highly recommended .. best in class fornthe cost..,1
B008IFXQFU,Milind Tendulkar,5,As Expected,Reviewed in India on 11 August 2018,"Works as expected, The range is good, less network drop.",1
B008IFXQFU,Ashish Gupta,5,Nice,Reviewed in India on 23 June 2020,Perfect,1
B008IFXQFU,Srihari Eade,5,Worth to Buy,Reviewed in India on 6 July 2020,I am using this from Past 2 months and no issues found. Caching the wifi signal effectively.,1
B008IFXQFU,Amazon Customer,5,A Good Product,Reviewed in India on 1 November 2018,It's a good product and occupies very less space.,1
B008IFXQFU,Ashif,5,Awesome Product,Reviewed in India on 26 October 2018,Easy to install and worked out of the box.Bonus Point: Worked out of the box with Ubuntu Desktop Edition too. (Along with Win 10)Speeds are also good.,1
B008IFXQFU,Kiran Pal,3,Three Stars,Reviewed in India on 29 September 2017,Range is a real issue. Even 10 meters seems too much.. signal drops significantly.,2
B008IFXQFU,amazer,4,needs strong signal,Reviewed in India on 22 March 2018,Does not catch signal if wifi router in other room. Works fine on all OS.,1
B008IFXQFU,Shavvy,5,Quality Product,Reviewed in India on 16 October 2018,The device does its work perfectly what it is meant to. Loved it.,1
B008IFXQFU,Sumit,5,"Best product, delivers what it commits.",Reviewed in India on 27 October 2015,"Best product within this price range. Performance is up to the mark as what specifications said. Compatible with Windows 10 and no driver installation required, just plug and enjoy.",1
B008IFXQFU,Amazon customer,5,I had some issue with my laptop wifi. I ...,Reviewed in India on 12 September 2016,I had some issue with my laptop wifi. I was able to work without any issue with this external wifi. this work great,1
B008IFXQFU,Mosin Shaikh,5,Range and speed is really good,Reviewed in India on 17 February 2020,Range is really good. I am using this for my desktop.,1
B008IFXQFU,Jaimon,5,Easy to use product. Plug and play,Reviewed in India on 8 April 2018,Easy to use product. Plug and play. Works fine and meets the requirement. Comes with a CD but i did not need to use that on windows 10,1
B008IFXQFU,Asalakumaran P,4,Good one,Reviewed in India on 7 June 2019,Good one,1
B008IFXQFU,das,5,Great product.,Reviewed in India on 12 August 2015,It's high speed USB wireless router. I am using it in my pc . speed is very fast. I can't imagine that my desktop PC is connected with wireless.its worth buying and value for money. Delivery was so quick.and its packing was superb. And easy installation.,1
B008IFXQFU,Muktesh Soni,4,good range and speed,Reviewed in India on 24 June 2019,"easy to install, some times it does not show in pc for that u just have to unplug and plug it back again.",1
B008IFXQFU,Kakali P.,5,Feeling Happy..... 😁😃😀,Reviewed in India on 29 March 2016,Awesome Product. I just received it today and after use it I really happy with this product. I use it in my Laptop as alternative operation of internal WiFi device. Because my Laptop's internal WiFi device was damaged. But this device recover my problem smoothly... Thanks.. ☺,1
B008IFXQFU,Philip,5,why fight when you can wifi,Reviewed in India on 21 July 2016,"Has been working from the past few months, but sometimes I need to re-plug it. No complains otherwise. Great for a PC buildup.",1
B008IFXQFU,Manjula,2,Worth it,Reviewed in India on 25 July 2020,I cannot connect any other device i can only connect the device which i connected first pls tell a solution,0
B008IFXQFU,Sudhir Yadav,5,Awesome,Reviewed in India on 11 January 2020,its really awesome product.,1
B008IFXQFU,Sumit G.,5,Five Stars,Reviewed in India on 24 March 2018,Works out of the box for Windows 10 Pro x64 as is listed.,1
B008IFXQFU,NAVEEN,5,Good product,Reviewed in India on 5 February 2018,"Perfectrange is good,speed is OKworking fine",1
B008IFXQFU,Sudharsanan,3,Product is good,Reviewed in India on 28 August 2018,"Wifi working but sometimes internet not functioning, need to shift to other USB ports.",2
B008IFXQFU,Chave,5,Go for it,Reviewed in India on 30 May 2019,Good one,1
B008IFXQFU,Trinadh,5,Awesome...,Reviewed in India on 1 October 2015,Pros:1. Works Flawlessly superb.2. The high gain antenna increases the range of coverage considerably in both indoor & outdoor conditions.3. It even picks up the weakest signal and provides good connectivity.Cons:1. A tad bit bulky in size.,1
B008IFXQFU,Swarup Bhattacharyya,5,Nice product,Reviewed in India on 11 March 2019,"Nice, small but powerful product.",1
B008IFXQFU,Prasad Mahashabde,4,A Good WiFi adapter,Reviewed in India on 30 November 2017,"A Good WiFi adapter. Only little grouse is it some times does not get recognized by Windows, a re-connection solves the issue",1
B008IFXQFU,Bhaskar,5,Exceeded my expectations,Reviewed in India on 22 December 2015,Excellent wifi signal reception and speed. Best to plug directly into the usb port as it does not have wide enough base to place on a table using an extension cable.,1
B008IFXQFU,Amazon Customer,5,A perfect device.,Reviewed in India on 7 February 2019,"A perfect device. Laptop's inbuilt wifi card stop working and I was looking for external wifi device, I ordered this. Budget device from reputed brand with 3 yrs of warranty.Go for it.",1
B008IFXQFU,balasaravanan,5,One of the best!,Reviewed in India on 15 June 2019,really a nice one!,1
B008IFXQFU,Varda kadam,2,It's not working,Reviewed in India on 27 May 2019,Every thing was good while using this adaptor after few days it stop working,0
